"","ID","User","Date","Likes","RTs","Ashley.Johnson","Brian.W..Foster","Critical.Role","Laura.Bailey","Liam.O.Brien","Marisha.Ray","Matthew.Mercer","Sam.Riegel","Talisen.Jaffe","Talks.Machina","Travis.Willingham","FAotW"
"118","1087924351838564352","HaileyRoseArt","2019-01-22",85,20,0,0,0,0,0,0,0,0,0,0,0,FALSE
"119","1087923628698750976","valgeristik_art","2019-01-22",325,118,0,0,0,0,0,0,0,0,0,0,0,FALSE
"120","1087918270374658049","ambikyu","2019-01-22",62,20,0,0,0,0,0,0,0,0,0,0,0,FALSE
"122","1087917644546797570","sir_BSwaggins","2019-01-22",56,4,0,0,0,0,0,0,0,0,0,0,0,FALSE
"123","1087915308197781504","foltztron","2019-01-22",21,3,0,0,0,0,0,0,0,0,0,0,0,FALSE
"124","1087912495560372224","nomercypercival","2019-01-22",15,3,0,0,0,0,0,0,0,0,0,0,0,FALSE
"125","1087911656427003909","Azvre_","2019-01-22",114,20,0,0,0,0,0,0,0,0,0,0,0,FALSE
"127","1087902832353857536","lycanstat","2019-01-22",144,41,0,0,0,0,0,0,0,0,0,0,0,FALSE
"129","1087895202470289409","Carasibana","2019-01-22",35,8,0,0,0,0,0,0,0,0,0,0,0,FALSE
"130","1087886336424591361","Darkfireum8reon","2019-01-22",16,4,0,0,0,0,0,0,0,0,0,0,0,FALSE
"131","1087886240433795072","kailajansen","2019-01-22",48,5,0,0,0,0,0,0,0,0,0,0,0,FALSE
"132","1087877928015327232","cmartinezart","2019-01-22",521,59,0,0,0,0,0,0,0,0,0,0,0,FALSE
"133","1087875417665605632","Camillakipp","2019-01-22",17,5,0,0,0,0,0,0,0,0,0,0,0,FALSE
"134","1087871420309405701","poliaths_art","2019-01-22",2463,347,0,0,0,0,0,0,0,0,0,0,0,FALSE
"135","1087870784821899265","CodeSculptor1","2019-01-22",16,4,0,0,0,0,0,0,0,0,0,0,0,FALSE
"136","1087868480030941185","CloudyOnAir","2019-01-22",109,23,0,0,0,0,0,0,0,0,0,0,0,FALSE
"137","1087858809983258624","quackamos","2019-01-22",28,4,0,0,0,0,0,0,0,0,0,0,0,FALSE
"138","1087858774864523264","xXLiliPlaysXx","2019-01-22",16,3,0,0,0,0,0,0,0,0,0,0,0,FALSE
"139","1087853670648156160","apollinares","2019-01-22",469,93,0,0,0,0,0,0,0,0,0,0,0,FALSE
"141","1087853430557663232","KGBooker","2019-01-22",120,25,0,0,0,0,0,0,0,0,0,0,0,FALSE
"142","1087852935088726017","katiemas96","2019-01-22",30,5,0,0,0,0,0,0,0,0,0,0,0,FALSE
"143","1087851083198881792","maisketchbook","2019-01-22",9,3,0,0,0,0,0,0,0,0,0,0,0,FALSE
